Date,Open,High,Low,Close,Adj Close,Volume
2022-03-14,2.903000,3.189500,2.888000,3.120000,2.874893,469081132
2022-03-21,3.150000,3.205000,3.030000,3.057000,2.816842,234022163
2022-03-28,3.074500,3.263000,3.074000,3.181000,2.931101,298662427
2022-04-04,3.193000,3.205500,3.010000,3.118000,2.873050,266788196
2022-04-11,3.125500,3.185000,3.080000,3.152500,2.904840,441710235
2022-04-18,3.152500,3.251500,3.134000,3.166000,2.917279,424909645
2022-04-25,3.120000,3.164000,2.719000,2.816500,2.595236,525564680
2022-05-02,2.788000,2.843500,2.641500,2.650500,2.487774,466167895
2022-05-09,2.641000,2.733000,2.600000,2.728000,2.560516,270733345
2022-05-16,2.710000,2.798500,2.678000,2.744000,2.575534,174461889
2022-05-23,2.792000,3.048000,2.768500,3.040000,2.853361,260889275
2022-05-30,3.051500,3.078000,2.952500,2.963500,2.781558,168477234
2022-06-06,2.995500,3.051000,2.697000,2.700000,2.534235,201850868
2022-06-13,2.679500,2.755000,2.585000,2.696000,2.530481,355972333
2022-06-20,2.698500,2.849000,2.681000,2.760000,2.590551,255006938
2022-06-27,2.765000,2.820500,2.636000,2.684000,2.519217,145093082
2022-07-04,2.693000,2.719500,2.511500,2.613000,2.452576,191834035
2022-07-11,2.560000,2.597000,2.324000,2.405500,2.257816,248004217
2022-07-18,2.428000,2.554000,2.397000,2.433000,2.283628,235852932
2022-07-25,2.428500,2.492000,2.371000,2.440000,2.290198,210943087
2022-08-01,2.436000,2.525000,2.355500,2.501000,2.347453,191894048
2022-08-08,2.527000,2.679000,2.492500,2.666500,2.502792,211006864
2022-08-15,2.672500,2.686000,2.522000,2.532000,2.376550,115617204
2022-08-22,2.521500,2.523500,2.396000,2.407500,2.259693,118274754
2022-08-29,2.380000,2.504000,2.354500,2.428500,2.279404,178396192
2022-09-05,2.364000,2.563500,2.332000,2.535000,2.379365,161528630
2022-09-12,2.559000,2.686000,2.543000,2.650500,2.487774,291410103
2022-09-19,2.642500,2.680500,2.488500,2.524500,2.369510,179581756
2022-09-26,2.501000,2.546500,2.353500,2.397500,2.250307,213074685
2022-10-03,2.366500,2.651000,2.356500,2.526500,2.371387,178518976
2022-10-10,2.511500,2.576000,2.395000,2.530500,2.375142,201487561
2022-10-17,2.530500,2.678500,2.525000,2.658000,2.494814,585476027
2022-10-24,2.680000,2.777000,2.601500,2.658000,2.494814,241657426
2022-10-31,2.630500,2.690500,2.561000,2.669000,2.505138,340068536
2022-11-07,2.650000,2.685000,2.501500,2.527500,2.425527,308025522
2022-11-14,2.540000,2.615000,2.503000,2.606000,2.500860,226741512
2022-11-21,2.590000,2.837500,2.587000,2.833500,2.719181,287435870
2022-11-28,2.811000,2.880000,2.776000,2.812500,2.699028,256365743
2022-12-05,2.794000,2.840000,2.737500,2.786000,2.673597,157166273
2022-12-12,2.773000,2.838500,2.667000,2.723500,2.613619,367601037
2022-12-19,2.730000,2.868500,2.687000,2.795000,2.682235,230775493
2022-12-26,2.795000,2.836000,2.769000,2.802500,2.689432,105593590
2023-01-02,2.824000,3.046500,2.812000,3.046500,2.923587,188167654
2023-01-09,3.023500,3.168500,2.987500,3.136500,3.009956,214817262
2023-01-16,3.142000,3.172500,3.003000,3.097000,2.972050,239374607
2023-01-23,3.096000,3.210000,3.052500,3.171500,3.043544,259724063
2023-01-30,3.168000,3.537000,3.155500,3.498500,3.357352,381135551
2023-02-06,3.450000,3.570000,3.425000,3.448500,3.309369,203925991
2023-02-13,3.450500,3.562000,3.441000,3.524000,3.381822,198389894
2023-02-20,3.533000,3.568000,3.445000,3.480000,3.339598,180291620
2023-02-27,3.508000,3.802000,3.501500,3.797000,3.643808,246745010
2023-03-06,3.815500,3.872500,3.508000,3.610000,3.464353,281320618
2023-03-13,3.591000,3.601000,3.104500,3.138500,3.011876,642911992
2023-03-20,3.102500,3.503500,2.942000,3.220000,3.090088,411318976
2023-03-27,3.293000,3.486000,3.251500,3.426000,3.287776,260197935
2023-04-03,3.436000,3.524000,3.382500,3.524000,3.381822,119312550
2023-04-10,3.524000,3.610500,3.420000,3.610500,3.464833,151695639
2023-04-17,3.632000,3.705500,3.501000,3.544500,3.401495,617231094
2023-04-24,3.528000,3.566000,3.126000,3.186500,3.057939,349212544
2023-05-01,3.186500,3.216000,3.038500,3.149000,3.077542,364076478
2023-05-08,3.163500,3.234500,3.083000,3.142500,3.071189,120300539
2023-05-15,3.170000,3.240000,3.102000,3.200000,3.127385,131958577
2023-05-22,3.182000,3.247500,3.086500,3.197000,3.124453,118767303
2023-05-29,3.235000,3.237000,3.040500,3.210000,3.137158,161842763
2023-06-05,3.229500,3.270000,3.142500,3.201500,3.128851,101865547
2023-06-12,3.213000,3.281000,3.145000,3.220500,3.147419,254263503
2023-06-19,3.200000,3.256000,3.065500,3.066000,2.996425,131379560
2023-06-26,3.065000,3.441000,3.006500,3.385000,3.308187,217144324
2023-07-03,3.394500,3.470000,3.217500,3.264000,3.189932,136316910
2023-07-10,3.250500,3.534000,3.250500,3.460500,3.381974,156393699
2023-07-17,3.438500,3.551000,3.420500,3.528500,3.448431,102273162
2023-07-24,3.430000,3.742000,3.411500,3.677500,3.594049,226166326
2023-07-31,3.686500,3.708000,3.505000,3.608500,3.526615,156651183
2023-08-07,3.585500,3.665500,3.461000,3.592500,3.510978,111133363
2023-08-14,3.609500,3.632000,3.509000,3.551500,3.470908,79115189
2023-08-21,3.551500,3.619000,3.523500,3.538000,3.457715,86385894
2023-08-28,3.569000,3.682500,3.519500,3.519500,3.439635,128859232
2023-09-04,3.541000,3.564000,3.332000,3.408000,3.330665,116367320
2023-09-11,3.438500,3.569500,3.395000,3.491500,3.412270,186424177
2023-09-18,3.480000,3.542000,3.425500,3.482000,3.402986,126534735
2023-09-25,3.460000,3.662000,3.396500,3.618500,3.536388,173158835
2023-10-02,3.620500,3.660000,3.478000,3.609500,3.527592,154763856
2023-10-09,3.567000,3.643000,3.494000,3.513000,3.433282,151726007
2023-10-16,3.540000,3.591000,3.451500,3.456500,3.378064,174715304
2023-10-23,3.463500,3.563000,3.345000,3.481000,3.402008,521437854
2023-10-30,3.500000,3.610500,3.429500,3.577500,3.496319,253354679
2023-11-06,3.579000,3.634500,3.487500,3.609000,3.609000,282839460
2023-11-10,3.590500,3.634500,3.581000,3.609000,3.609000,42654165
